Loci,Replicate,Final_fitness,Final_genome_size
1,1,25.269001102647714,4.999
2,1,26.33851803703441,4.004
3,1,66.22755114851985,7.001
4,1,35.97318649245637,6.001
5,1,26.978156285048414,8.003
1,2,15.995721834539426,4.006
2,2,61.08327631428474,6.0
3,2,31.97784100686144,7.0
4,2,31.13848924834103,8.0
5,2,73.79169414031279,6.0
1,3,192.50778033787512,7.0
2,3,32.32727162077,8.0
3,3,192.50778033787512,7.0
4,3,28.62933243387547,11.002
5,3,26.0787483152509,8.001
1,4,53.3030102735985,4.0
2,4,25.72308505511913,9.0
3,4,18.30635444799079,6.0
4,4,43.11802130256146,7.001
5,4,16.80265814350681,4.0
1,5,25.092069760459257,7.001
2,5,43.359269642500614,5.001
3,5,40.23884978388033,9.001
4,5,42.63842896543634,7.0
5,5,29.180545697468215,8.0
1,6,36.01335191777758,8.0
2,6,25.078321714579506,7.0
3,6,55.94225201765591,9.0
4,6,32.06029386417366,7.001
5,6,61.28347846232964,11.002
1,7,31.530826103703205,7.001
2,7,21.202176040283977,5.002
3,7,33.17582832408353,5.0
4,7,44.11094521149891,9.0
5,7,36.0663372016835,7.0
1,8,30.029918640278165,7.001
2,8,79.99631681524058,6.0
3,8,33.496895956352624,6.0
4,8,65.44383165147731,11.0
5,8,24.460596915878067,11.0
1,9,23.960987430198262,4.0
2,9,36.31961296364662,5.0
3,9,58.10769131852378,10.0
4,9,18.55406308554487,7.002
5,9,58.957965667833584,8.0
1,10,32.43053581946349,5.0
2,10,40.25498302331273,6.001
3,10,65.50640148811097,8.002
4,10,27.833566139110896,6.0
5,10,21.305136224119856,6.999
1,11,91.83466684444056,7.0
2,11,20.52725714101685,7.0
3,11,29.03393435544269,9.0
4,11,23.690657118527504,8.0
5,11,46.355731205752306,8.0
1,12,36.14985554902463,5.0
2,12,41.473343823571604,6.001
3,12,57.44834944596947,7.998
4,12,30.249510648162733,10.001
5,12,22.27538570613214,7.002
1,13,91.82438109235072,7.0
2,13,28.746261315019314,5.001
3,13,52.20195274995363,8.001
4,13,54.21790055997712,9.0
5,13,31.92033405010477,10.003
1,14,38.83864419553637,10.001
2,14,33.10031013028533,3.0
3,14,44.514066178325876,8.0
4,14,23.05910701103234,7.002
5,14,69.36619206349172,6.001
1,15,24.643029880049767,5.0
2,15,31.083569042604594,6.0
3,15,30.528471004871246,6.0
4,15,33.459553708824664,6.002
5,15,34.88654327214356,8.0
1,16,33.35359915598527,5.0
2,16,27.476604228856754,7.0
3,16,39.33302302904295,8.001
4,16,28.094512312957566,7.001
5,16,20.633632962841812,10.003
1,17,47.361293256258975,5.0
2,17,27.08087345337143,5.0
3,17,37.21811301206803,7.0
4,17,30.5033875991663,8.0
5,17,34.6706981153795,8.0
1,18,90.2804232869154,7.0
2,18,26.98182366110965,6.001
3,18,31.836109553370324,5.999
4,18,26.662544015464405,6.002
5,18,26.148594434261053,7.001
1,19,27.643763632694213,3.999
2,19,24.387043925760768,4.0
3,19,29.346800182495794,8.0
4,19,19.9897339439883,5.001
5,19,42.55886591912735,11.001
1,20,29.41807060025985,6.0
2,20,69.35518120484974,9.0
3,20,34.11937629928504,7.0
4,20,30.183894368441397,7.0
5,20,26.0902269478309,8.001
1,21,35.870452933039374,3.001
2,21,28.756399286954945,5.0
3,21,26.281409287055148,7.001
4,21,53.020650130871104,6.999
5,21,69.9561719610093,10.001
1,22,44.21590002312945,7.0
2,22,34.337273350831865,5.001
3,22,38.118205665903524,8.001
4,22,32.557984791096665,5.002
5,22,35.99155423823072,8.0
1,23,46.8492349632836,7.0
2,23,20.59543611994766,6.002
3,23,35.81873853878181,7.002
4,23,32.257113087631,5.999
5,23,44.19916621421569,11.0
1,24,26.612998971855035,6.001
2,24,25.82111750676186,5.0
3,24,36.7193334039261,6.0
4,24,56.25066619622324,10.0
5,24,53.79684688586015,6.0
1,25,26.083038632730986,4.001
2,25,39.90149702509904,8.001
3,25,28.59565654691171,7.0
4,25,23.837992388903114,9.0
5,25,40.68547326552143,8.0
1,26,27.23861185196101,6.003
2,26,20.023318811089286,4.001
3,26,44.95907547998552,8.0
4,26,29.687968366576364,5.0
5,26,31.40974662508689,9.001
1,27,40.835248897202675,7.0
2,27,42.79545406614659,7.997
3,27,26.582257801115723,9.0
4,27,33.711200814676054,6.0
5,27,34.8601721055414,9.0
1,28,29.7474382458897,5.0
2,28,34.1682581985856,3.0
3,28,46.42133308614985,11.001
4,28,37.88490150190579,8.001
5,28,27.51704051412228,8.001
1,29,44.93243271308465,6.0
2,29,88.20614672870194,4.0
3,29,31.018554868056487,5.0
4,29,34.36040257795977,8.0
5,29,24.88432399525338,6.002
1,30,37.428113795952726,4.0
2,30,27.72401617385266,8.001
3,30,31.17509048408366,9.0
4,30,57.3917556734357,11.002
5,30,33.513961011923286,7.002
1,31,61.95042739608036,10.001
2,31,36.56380826400966,5.0
3,31,36.42023435012343,6.0
4,31,71.8479026507357,9.0
5,31,60.841418193513704,7.0
1,32,34.35765890803504,7.002
2,32,45.29259629247035,8.001
3,32,35.968199960389896,6.001
4,32,46.43571536375575,9.0
5,32,27.35221488354123,10.995
1,33,52.35064569367113,3.0
2,33,24.41200343678115,5.0
3,33,49.231701170924104,9.002
4,33,34.627336795838545,8.0
5,33,70.95394012517554,7.0
1,34,51.693234286650636,5.0
2,34,35.50126010159614,5.999
3,34,28.457876402107228,6.0
4,34,26.02497680801479,6.003
5,34,30.979393671177775,7.0
1,35,17.828537377613486,3.003
2,35,27.259925795619743,4.001
3,35,26.001986427888983,5.999
4,35,39.56409502318067,10.999
5,35,19.36334325150714,7.001
1,36,24.700917441988498,5.005
2,36,26.454617505874563,6.002
3,36,35.87494287261357,6.001
4,36,21.508897754377355,11.003
5,36,26.689718719369154,9.0
1,37,38.45451815356817,6.001
2,37,24.225260935588967,4.002
3,37,37.74370738833014,7.999
4,37,35.07751873067112,10.001
5,37,40.16058749595246,9.001
1,38,39.535025370601026,5.001
2,38,38.82294154456052,3.001
3,38,22.14291345873562,8.003
4,38,42.76697880827379,7.003
5,38,66.27982196111805,10.001
1,39,38.85009012861083,6.001
2,39,23.225357707313446,6.001
3,39,31.89720813344151,8.0
4,39,35.92878684964736,10.001
5,39,23.702775053118458,7.999
1,40,17.197730828278818,4.003
2,40,27.50635358189202,4.001
3,40,43.180225955776955,8.0
4,40,102.4265182878232,4.0
5,40,42.840658240774,8.0
1,41,28.26563855269601,6.002
2,41,26.362457780955147,4.0
3,41,32.12519896482514,6.0
4,41,26.626818026726948,6.001
5,41,27.796424139795555,7.0
1,42,67.11703343956846,3.0
2,42,22.322955698876758,4.001
3,42,38.0345937636258,11.0
4,42,23.249167397828593,6.0
5,42,35.699828425227295,6.0
1,43,37.41737635527488,3.0
2,43,32.16119248390643,10.999
3,43,21.763245944317916,9.0
4,43,34.22299420239336,8.0
5,43,55.152820125125864,9.0
1,44,39.89699062172599,5.0
2,44,55.05993950319884,7.0
3,44,38.66570251245993,8.0
4,44,29.62127688417355,7.001
5,44,33.848928745289946,9.001
1,45,20.624022853419547,4.001
2,45,56.735127419874786,8.0
3,45,23.181721977783333,6.0
4,45,23.80326190882507,5.002
5,45,41.33033381887167,10.0
1,46,59.53419893718764,5.0
2,46,50.66506413937734,6.0
3,46,27.01019867495724,8.0
4,46,17.803770175154586,6.007
5,46,50.722904330570195,9.0
1,47,26.299868935433594,4.0
2,47,26.305986841761776,3.0
3,47,22.789692172814327,6.001
4,47,21.806801855142762,9.0
5,47,50.206547543070826,10.0
1,48,43.713477410987004,5.0
2,48,23.73773349553738,4.001
3,48,37.95037735939733,6.001
4,48,27.540804870592474,6.0
5,48,39.47991612808527,10.0
1,49,39.81261796538785,3.001
2,49,28.761849329056584,6.0
3,49,63.51517238358211,9.0
4,49,31.983522463510806,8.001
5,49,33.70347226821361,8.0
1,50,72.99830162149759,8.0
2,50,36.133241376664934,6.0
3,50,22.636882506081147,9.0
4,50,35.166916921992204,6.003
5,50,22.203973870669365,8.002
1,51,28.98233586820361,7.002
2,51,28.50980724919386,6.002
3,51,27.4294416343426,5.001
4,51,41.9960885075824,6.0
5,51,40.11286714844249,9.001
1,52,21.22511385304608,3.001
2,52,28.29005792786459,4.002
3,52,27.214102097242304,11.002
4,52,30.15362674473447,5.002
5,52,19.893891514687528,8.009
1,53,34.895726913500496,9.001
2,53,35.32744264376258,6.0
3,53,29.152951725778355,5.0
4,53,29.152951725778355,5.0
5,53,32.953782990696354,7.0
1,54,21.035149163441602,4.001
2,54,29.363068024769873,8.001
3,54,30.628708126010437,5.0
4,54,39.86535284791385,7.001
5,54,32.10688815442419,6.0
1,55,53.98895165874326,5.001
2,55,27.002242609953743,3.002
3,55,61.907440624232166,11.001
4,55,36.79165079889023,7.002
5,55,26.33745143776107,10.001
1,56,26.841755367093658,6.0
2,56,36.25489912901964,6.001
3,56,39.14453425723846,6.0
4,56,45.16591307751393,9.002
5,56,37.19875489032103,10.001
1,57,23.99359109875081,4.0
2,57,30.081008083821512,8.0
3,57,26.892600921106162,4.0
4,57,59.15209468797842,11.001
5,57,16.566528459071193,7.0
1,58,36.289029011101945,5.0
2,58,42.53931534915835,7.001
3,58,54.376029816941156,10.0
4,58,44.211735034735334,11.0
5,58,66.44932750778028,15.0
1,59,25.88901834225857,8.0
2,59,26.364463296946536,6.001
3,59,40.31914728764633,8.001
4,59,75.12601277823549,7.002
5,59,47.414143962119724,8.001
1,60,20.65996823352966,6.0
2,60,35.16136685596562,4.0
3,60,28.65461020137844,6.001
4,60,43.436750240047175,7.0
5,60,31.782818862132846,9.0
1,61,38.23142874217959,8.003
2,61,44.87926670814103,8.0
3,61,27.51117102588128,8.0
4,61,34.297770843160606,6.0
5,61,25.906003980664725,8.003
1,62,39.00709974524605,4.0
2,62,71.09161738061974,6.001
3,62,19.826256274584917,7.0
4,62,31.90648712501773,7.0
5,62,87.18254907490596,9.001
1,63,23.18077320824432,3.001
2,63,38.52982338038676,8.001
3,63,35.097641004533166,9.0
4,63,37.44074542011674,8.0
5,63,41.52899225288236,9.001
1,64,22.006218683292733,4.001
2,64,28.135486530895346,4.0
3,64,46.391593308387876,9.0
4,64,40.357659829638045,12.0
5,64,66.88309009268285,8.0
1,65,35.098517602508444,4.0
2,65,58.72435770545171,7.001
3,65,35.029243159068265,3.0
4,65,19.325099999665525,6.003
5,65,33.96234486435012,10.0
1,66,39.31619616991008,6.0
2,66,25.402974330025028,6.0
3,66,19.536757382776834,4.001
4,66,26.02822577510026,8.001
5,66,44.31558277660695,9.0
1,67,22.143367715841666,4.001
2,67,17.558523678439133,8.0
3,67,24.44845263005616,6.001
4,67,29.44335304578037,8.001
5,67,27.40903927478366,7.0
1,68,33.35284927258105,8.0
2,68,28.83736504357521,4.002
3,68,28.526602374034685,9.0
4,68,35.358975684517254,6.0
5,68,25.51847670684426,7.999
1,69,45.35083454214324,6.0
2,69,45.188888910710695,6.0
3,69,21.129047226947662,6.002
4,69,19.959025170128747,6.001
5,69,58.53956700517607,10.0
1,70,43.16770211486876,8.001
2,70,31.980976985157596,5.0
3,70,28.437318418613998,5.001
4,70,39.70257336558024,7.0
5,70,35.66463102890693,11.0
1,71,28.076937711633885,6.0
2,71,36.3717118883677,6.0
3,71,58.72170035138473,8.0
4,71,26.76094660746978,7.999
5,71,174.07033049033734,8.999
1,72,27.685746142236454,9.001
2,72,31.98457045983166,5.0
3,72,33.46389571413116,7.0
4,72,35.48551856653629,5.001
5,72,30.5554097727608,10.0
1,73,32.98065619574044,5.0
2,73,54.21924192608708,12.001
3,73,26.212637469240317,9.003
4,73,24.78008675713028,5.999
5,73,34.49988113904999,8.0
1,74,34.22110431124057,4.001
2,74,24.644465523628703,5.0
3,74,48.553994405618305,5.001
4,74,45.15690062584646,9.0
5,74,36.69719128680583,8.001
1,75,24.38950552220244,6.0
2,75,34.6289349733212,11.002
3,75,47.59406637855204,7.002
4,75,23.715015738993575,13.0
5,75,23.72007100017266,7.003
1,76,32.51168221262724,6.001
2,76,23.626733079400818,4.001
3,76,40.71214188869347,6.0
4,76,40.73371140703559,10.0
5,76,42.65559381409321,8.0
1,77,34.63971395837969,8.0
2,77,26.318591566671806,6.004
3,77,33.64251081916275,4.0
4,77,45.90983683833212,10.0
5,77,23.184875929484175,6.0
1,78,30.445209241502265,4.0
2,78,28.107458459389786,4.0
3,78,25.349388751062836,5.001
4,78,20.284844023772173,5.002
5,78,36.891676525531544,12.0
1,79,16.17626260940929,3.001
2,79,24.766617169971187,6.001
3,79,71.79634382716748,6.0
4,79,32.551799252923495,9.001
5,79,50.54624117719524,9.001
1,80,29.759101616080116,4.0
2,80,35.30264437949527,4.0
3,80,23.157893040938813,4.999
4,80,64.85382393994607,9.0
5,80,54.252252218539404,8.0
1,81,25.05366726372221,6.002
2,81,27.519610322042283,5.0
3,81,40.12475391521985,9.0
4,81,52.88002823028476,10.0
5,81,21.90184699862666,11.002
1,82,37.17518116623053,6.0
2,82,50.749188722289915,9.0
3,82,28.454257569850753,8.002
4,82,28.539675277111783,8.0
5,82,48.89160467497695,7.0
1,83,47.935709935516066,6.0
2,83,41.395645062001016,4.0
3,83,25.281606660160065,4.001
4,83,35.40874913478957,5.0
5,83,42.82777545288027,8.0
1,84,33.01260458799492,10.0
2,84,47.52995097853528,9.001
3,84,52.32800826858717,5.0
4,84,71.98892460544086,9.0
5,84,38.161021247500635,10.0
1,85,61.244991787476735,3.0
2,85,20.75151109709184,7.002
3,85,65.61595087820783,9.0
4,85,20.96613737461185,6.003
5,85,48.31156702910304,6.999
1,86,31.44455500855052,5.0
2,86,49.56446221914767,5.0
3,86,106.36769485135011,9.001
4,86,53.7093944921424,9.001
5,86,33.65997936395909,8.999
1,87,43.14057446757532,6.0
2,87,54.106811789734344,8.0
3,87,73.68253048687212,4.0
4,87,36.74674581155524,8.0
5,87,33.646460073378044,8.0
1,88,53.490182486364354,6.0
2,88,29.59294643784368,6.0
3,88,27.338329752002952,5.0
4,88,40.99753659528981,8.004
5,88,28.360571622847722,8.001
1,89,35.685371426575884,8.0
2,89,21.877615841623523,5.001
3,89,25.697339297417308,9.002
4,89,26.430136861335995,9.999
5,89,30.414500003360757,12.0
1,90,22.2471110064131,5.0
2,90,44.59827325226212,7.0
3,90,46.60228503011986,7.0
4,90,23.144943174198815,6.001
5,90,30.14560462560016,10.001
1,91,23.597158358961966,4.001
2,91,23.888876981178026,4.001
3,91,47.7918782411714,7.0
4,91,36.16801091690814,7.002
5,91,33.61367790802633,11.0
1,92,61.0057854695343,6.0
2,92,36.47439805520185,6.0
3,92,29.488736276890805,8.0
4,92,47.18738323174987,8.0
5,92,34.90017235614742,6.0
1,93,33.61585318630339,9.0
2,93,35.69656331030358,4.0
3,93,30.37228496702036,7.0
4,93,134.60975702138438,7.0
5,93,28.541140996042145,7.999
1,94,40.400724890163026,9.0
2,94,33.269068611172216,10.001
3,94,43.912799506518596,6.0
4,94,51.86560280438856,10.0
5,94,30.813698298601512,8.0
1,95,39.64986557938586,5.002
2,95,27.21055017002077,6.002
3,95,42.994006944424754,7.002
4,95,36.59227830077514,8.001
5,95,38.66213961583039,10.0
1,96,26.244071255596815,4.001
2,96,59.45322861626641,7.0
3,96,32.99584606386482,9.0
4,96,28.100477807894805,10.002
5,96,35.562354033427326,10.0
1,97,25.413955862437366,6.0
2,97,32.887289107413416,8.002
3,97,39.44404924387419,7.001
4,97,40.64262754832105,11.0
5,97,30.346560783476317,10.0
1,98,35.873193707180945,7.0
2,98,36.47972610689842,4.0
3,98,82.70547234917416,9.0
4,98,36.2058673500936,8.0
5,98,62.477564716444995,8.0
1,99,33.87196697999415,3.999
2,99,31.485573386941127,6.001
3,99,30.20759115706197,8.001
4,99,28.29776260696752,5.001
5,99,30.95620927229385,7.0
1,100,53.007963053428085,8.998
2,100,34.8158041820333,11.0
3,100,24.977564449573435,9.0
4,100,43.817776743481296,8.0
5,100,34.17184536546004,8.0
1,101,25.285836209391668,1.001
2,101,67.0851510398367,8.0
3,101,49.21078211550807,6.999
4,101,41.703054442551874,8.0
5,101,39.65443139917187,9.001
1,102,32.88145981647735,5.001
2,102,39.756884447549474,9.0
3,102,56.070962028007585,9.0
4,102,21.496564368417275,8.002
5,102,30.61158747239624,9.0
1,103,31.47006153893998,2.0
2,103,28.778503251643013,5.0
3,103,30.2451550740647,7.0
4,103,42.47223801432029,9.0
5,103,24.761253189520417,11.0
1,104,37.20741816309514,6.0
2,104,25.856682525719485,10.002
3,104,46.08301661345699,8.0
4,104,40.99449842078419,13.0
5,104,66.06765018695762,7.0
1,105,46.44118872942152,8.001
2,105,21.661378145006857,6.0
3,105,35.407172749032796,8.0
4,105,39.01030106201698,11.0
5,105,43.49054934860704,8.0
1,106,28.095125636640706,7.0
2,106,23.691581268327674,6.0
3,106,26.770457758483932,5.002
4,106,25.310190852050113,8.0
5,106,33.47491388750251,8.0
1,107,37.58794481846084,4.0
2,107,104.83764192124758,8.0
3,107,23.387004253157613,6.002
4,107,100.01723411993528,7.0
5,107,29.14753765717845,9.999
1,108,30.910156178559728,3.001
2,108,36.241914621766206,10.003
3,108,37.1058520318261,9.003
4,108,35.90023184951225,11.001
5,108,47.81994340989683,11.001
1,109,24.789608407661458,4.001
2,109,26.60768635779382,4.0
3,109,37.80683044197981,6.0
4,109,47.79679905022694,9.0
5,109,30.019596856041392,10.0
1,110,47.39914924768894,5.0
2,110,37.49184835260565,5.0
3,110,28.931323555248806,6.0
4,110,32.087658985030174,9.0
5,110,34.48361358212759,9.001
1,111,21.14776732900429,3.0
2,111,48.84375914181175,7.0
3,111,63.67286248934044,7.0
4,111,26.802329372322554,7.0
5,111,38.3555230210546,8.0
1,112,47.08941784437658,5.001
2,112,55.50340414625522,8.0
3,112,28.33549232886164,10.002
4,112,26.538398844717157,5.0
5,112,34.889455505682434,9.0
1,113,30.610620909374017,8.0
2,113,19.61985526459827,4.001
3,113,54.070250913111565,8.0
4,113,45.70436895645844,5.0
5,113,115.81192527833588,11.0
1,114,42.20345386870288,5.001
2,114,23.313325320627307,6.003
3,114,37.0627882406435,4.0
4,114,30.737596296869597,6.0
5,114,43.7878374249577,9.001
1,115,33.2887089733858,7.0
2,115,31.954848512681465,6.0
3,115,23.189135332785803,8.0
4,115,30.600411342923422,7.0
5,115,38.26054323389256,8.0
1,116,32.998207511280135,4.0
2,116,32.998207511280135,4.0
3,116,32.998207511280135,4.0
4,116,51.06884672889304,8.0
5,116,37.001728289549504,11.0
1,117,23.072950371253793,5.001
2,117,27.72594965943593,5.001
3,117,26.062660793985454,6.001
4,117,30.466437626236537,9.001
5,117,24.04883329462164,8.001
1,118,29.75339033393422,4.004
2,118,60.926432379925345,6.0
3,118,39.99295866069579,7.0
4,118,30.747609014375733,7.0
5,118,63.10325931753975,10.0
1,119,27.767735884394323,8.003
2,119,47.30333130547294,6.999
3,119,17.439000103564098,7.0
4,119,46.716586867853415,8.0
5,119,23.505159876902326,9.0
1,120,46.749563764582206,9.0
2,120,21.08317978596888,4.005
3,120,25.678555278257107,6.001
4,120,31.74406514767084,4.0
5,120,87.67036559712525,11.001
1,121,22.646769911343757,4.0
2,121,25.173248340944816,7.0
3,121,55.821139134840315,9.0
4,121,47.606936208969344,8.002
5,121,30.37307394230183,11.0
1,122,32.998207511280135,3.999
2,122,41.88856951432202,7.0
3,122,24.763969815641445,6.005
4,122,24.115687174630374,7.001
5,122,33.49840286581736,7.0
1,123,51.06712265980629,5.0
2,123,24.431210989432774,4.002
3,123,27.182042201258962,5.0
4,123,33.32098001082287,6.0
5,123,40.33182982540913,8.0
1,124,27.069586554531593,6.0
2,124,29.38098445450416,8.001
3,124,31.31155194782921,10.001
4,124,40.807942348404296,11.001
5,124,22.348909114429564,8.0
1,125,30.70603866170417,6.002
2,125,38.202145485679225,7.0
3,125,34.3898794434097,7.001
4,125,59.02750467966602,12.0
5,125,44.44143763862071,9.0
1,126,32.049649637599146,6.0
2,126,42.54597422147148,9.0
3,126,52.73812020966764,10.0
4,126,24.93360151134772,10.001
5,126,32.17832862120304,7.002
1,127,72.687293632341,8.942
2,127,49.029825691788346,6.0
3,127,33.12952836235181,5.001
4,127,28.353472673032307,8.0
5,127,51.73272714996885,11.0
1,128,25.1505840273365,3.001
2,128,52.73794606544643,7.0
3,128,40.10743269754707,4.0
4,128,28.035020603465146,6.0
5,128,28.689183001075655,9.0
1,129,24.760334968749255,5.001
2,129,31.611748944501247,8.002
3,129,17.51089273086359,4.0
4,129,36.804382027897354,9.001
5,129,24.22685556172996,10.002
1,130,29.297576139534172,3.0
2,130,31.20702526080539,6.0
3,130,35.28166416666228,7.001
4,130,20.94195470752648,8.0
5,130,71.95972907464521,10.0
1,131,26.426746757423146,6.001
2,131,56.951228953579474,8.0
3,131,37.02284809539044,7.002
4,131,60.84019028516778,8.0
5,131,25.69798562178468,8.0
1,132,39.849518131610985,6.999
2,132,35.80410452084199,5.0
3,132,31.63930417773892,6.0
4,132,46.65146961288312,10.002
5,132,41.40844811177599,8.0
1,133,32.28486510916814,5.001
2,133,20.999426722773187,4.0
3,133,34.21193147326786,9.0
4,133,19.943480536655922,7.001
5,133,29.680164800893113,11.001
1,134,30.23570892611981,4.001
2,134,42.362735181565704,6.0
3,134,22.52359952289772,5.003
4,134,47.22925807584777,8.0
5,134,29.921401168767257,10.0
1,135,30.910156178559728,2.999
2,135,21.35585723161925,4.001
3,135,37.93537578795092,4.0
4,135,43.318065806331646,9.003
5,135,44.62340031744652,10.0
1,136,57.08519981653867,8.001
2,136,54.481703913661825,10.0
3,136,35.73384794728452,6.001
4,136,42.08312016867343,11.0
5,136,49.57282588612863,11.0
1,137,39.28676897300254,3.0
2,137,22.737471695016804,6.001
3,137,35.67067846032532,7.001
4,137,19.84218755178544,8.001
5,137,18.188203407481495,7.001
1,138,21.2856924919173,6.0
2,138,34.37422293158232,4.0
3,138,31.63834569967344,10.001
4,138,48.0405174472719,8.0
5,138,38.482217601943724,7.0
1,139,40.707543790709444,7.0
2,139,31.685380499656702,7.001
3,139,23.83399315002466,5.0
4,139,50.41059303437177,10.0
5,139,32.37754711249174,9.0
1,140,39.81261796538785,3.001
2,140,25.662034485331148,6.0
3,140,28.185181678734384,5.0
4,140,34.55033138931934,8.001
5,140,44.82304956885151,6.0
1,141,27.705268089895814,3.001
2,141,49.307804766670664,7.0
3,141,22.832362662940696,10.0
4,141,37.55249887510899,6.0
5,141,49.994470301046746,10.0
1,142,24.33684704563767,7.001
2,142,47.8517953604411,5.001
3,142,26.160779871546687,7.986
4,142,27.017343009815093,7.001
5,142,28.998503865647276,8.0
1,143,23.636873354274087,4.0
2,143,16.694289353106893,3.006
3,143,31.739077521634403,3.001
4,143,27.942022884827757,7.004
5,143,82.84149460117946,8.001
1,144,30.16488645692204,6.001
2,144,22.53824728750302,6.0
3,144,39.065887164104126,10.0
4,144,29.08834841302169,5.999
5,144,25.279044230666408,7.0
1,145,62.87527689289825,7.0
2,145,39.37133560484439,6.001
3,145,43.66545517835755,11.0
4,145,107.49724964415388,8.0
5,145,25.694930226141135,7.001
1,146,40.85899984800049,7.999
2,146,22.165113003135836,5.001
3,146,28.820491757934374,6.0
4,146,75.89604473138789,10.0
5,146,55.99547862090402,14.0
1,147,21.22511385304608,3.001
2,147,34.11390478489308,10.001
3,147,54.708735162439595,7.001
4,147,34.97955327435386,7.001
5,147,27.687242139910598,8.0
1,148,23.071317336376996,4.002
2,148,32.8007461048181,5.0
3,148,32.43574719793215,11.0
4,148,42.88340168650526,12.0
5,148,40.51822264680976,9.0
1,149,66.70009098854156,5.0
2,149,58.76491978553048,5.001
3,149,58.76491978553048,5.001
4,149,76.88873211395965,6.001
5,149,58.977524394529674,12.001
1,150,28.979523360012017,5.998
2,150,30.503925884203028,5.001
3,150,54.80044374160731,8.001
4,150,44.88900951313475,8.0
5,150,26.948575524702985,8.0
1,151,31.737181989996365,6.001
2,151,79.01643729706738,5.0
3,151,24.365806730325215,7.0
4,151,31.733409054174878,9.001
5,151,57.70217201870489,6.0
1,152,26.603286744707052,4.001
